Age	Live_vol_perc	Repeat	PI	PI proportion
127	147.4393534	12	0.00	0
127	147.4393534	12	0.00	0
127	147.4393534	12	0.00	0
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.07	10.7064933
127	147.4393534	12	0.00	0
127	147.4393534	12	0.00	0
128	147.8863305	12	0.00	0
128	147.8863305	12	0.00	0
128	147.8863305	12	0.00	0
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.07	10.7389511
128	147.8863305	12	0.00	0
128	147.8863305	12	0.00	0
129	148.3195966	12	0.00	0
129	148.3195966	12	0.00	0
129	148.3195966	12	0.00	0
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.07	10.77041326
129	148.3195966	12	0.00	0
129	148.3195966	12	0.00	0
130	148.7398373	12	0.00	0
130	148.7398373	12	0.00	0
130	148.7398373	12	0.00	0
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.07	10.80092957
130	148.7398373	12	0.00	0
130	148.7398373	12	0.00	0
131	149.1477381	12	0.00	0
131	149.1477381	12	0.00	0
131	149.1477381	12	0.00	0
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.07	10.8305498
131	149.1477381	12	0.00	0
131	149.1477381	12	0.00	0
132	149.5432991	12	0.00	0
132	149.5432991	12	0.00	0
132	149.5432991	12	0.00	0
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.07	10.85927395
132	149.5432991	12	0.00	0
132	149.5432991	12	0.00	0
133	149.926863	12	0.00	0
133	149.926863	12	0.00	0
133	149.926863	12	0.00	0
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.07	10.88712693
133	149.926863	12	0.00	0
133	149.926863	12	0.00	0
134	150.2991153	12	0.00	0
134	150.2991153	12	0.00	0
134	150.2991153	12	0.00	0
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.07	10.91415849
134	150.2991153	12	0.00	0
134	150.2991153	12	0.00	0
135	150.6600561	12	0.00	0
135	150.6600561	12	0.00	0
135	150.6600561	12	0.00	0
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.07	10.94036866
135	150.6600561	12	0.00	0
135	150.6600561	12	0.00	0
136	151.010371	12	0.00	0
136	151.010371	12	0.00	0
136	151.010371	12	0.00	0
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.07	10.96580722
136	151.010371	12	0.00	0
136	151.010371	12	0.00	0
137	151.349717	12	0.00	0
137	151.349717	12	0.00	0
137	151.349717	12	0.00	0
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.07	10.99044925
137	151.349717	12	0.00	0
137	151.349717	12	0.00	0
138	151.6794654	12	0.00	0
138	151.6794654	12	0.00	0
138	151.6794654	12	0.00	0
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.07	11.01439435
138	151.6794654	12	0.00	0
138	151.6794654	12	0.00	0
139	151.9989306	12	0.00	0
139	151.9989306	12	0.00	0
139	151.9989306	12	0.00	0
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.07	11.03759271
139	151.9989306	12	0.00	0
139	151.9989306	12	0.00	0
140	152.3087981	12	0.00	0
140	152.3087981	12	0.00	0
140	152.3087981	12	0.00	0
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.07	11.06009413
140	152.3087981	12	0.00	0
140	152.3087981	12	0.00	0
141	152.6094108	12	0.00	0
141	152.6094108	12	0.00	0
141	152.6094108	12	0.00	0
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.07	11.0819235
141	152.6094108	12	0.00	0
141	152.6094108	12	0.00	0
142	152.9011113	12	0.00	0
142	152.9011113	12	0.00	0
142	152.9011113	12	0.00	0
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.07	11.10310569
142	152.9011113	12	0.00	0
142	152.9011113	12	0.00	0
143	153.1842424	12	0.00	0
143	153.1842424	12	0.00	0
143	153.1842424	12	0.00	0
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.07	11.12366561
143	153.1842424	12	0.00	0
143	153.1842424	12	0.00	0
144	153.4584615	12	0.00	0
144	153.4584615	12	0.00	0
144	153.4584615	12	0.00	0
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.07	11.14357838
144	153.4584615	12	0.00	0
144	153.4584615	12	0.00	0
145	153.7247967	12	0.00	0
145	153.7247967	12	0.00	0
145	153.7247967	12	0.00	0
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.07	11.16291864
145	153.7247967	12	0.00	0
145	153.7247967	12	0.00	0
146	153.9829054	12	0.00	0
146	153.9829054	12	0.00	0
146	153.9829054	12	0.00	0
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.07	11.18166153
146	153.9829054	12	0.00	0
146	153.9829054	12	0.00	0
147	154.233473	12	0.00	0
147	154.233473	12	0.00	0
147	154.233473	12	0.00	0
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.07	11.19985681
147	154.233473	12	0.00	0
147	154.233473	12	0.00	0
148	154.4764997	12	0.00	0
148	154.4764997	12	0.00	0
148	154.4764997	12	0.00	0
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.07	11.21750449
148	154.4764997	12	0.00	0
148	154.4764997	12	0.00	0
149	154.7119853	12	0.00	0
149	154.7119853	12	0.00	0
149	154.7119853	12	0.00	0
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.07	11.23460458
149	154.7119853	12	0.00	0
149	154.7119853	12	0.00	0
150	154.9406154	12	0.00	0
150	154.9406154	12	0.00	0
150	154.9406154	12	0.00	0
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.07	11.25120684
150	154.9406154	12	0.00	0
150	154.9406154	12	0.00	0
151	155.1623901	12	0.00	0
151	155.1623901	12	0.00	0
151	155.1623901	12	0.00	0
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.07	11.26731128
151	155.1623901	12	0.00	0
151	155.1623901	12	0.00	0
152	155.377652	12	0.00	0
152	155.377652	12	0.00	0
152	155.377652	12	0.00	0
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.07	11.2829428
152	155.377652	12	0.00	0
152	155.377652	12	0.00	0
153	155.5860585	12	0.00	0
153	155.5860585	12	0.00	0
153	155.5860585	12	0.00	0
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.07	11.2980765
153	155.5860585	12	0.00	0
153	155.5860585	12	0.00	0
154	155.7886378	12	0.00	0
154	155.7886378	12	0.00	0
154	155.7886378	12	0.00	0
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.07	11.31278705
154	155.7886378	12	0.00	0
154	155.7886378	12	0.00	0
155	155.9847044	12	0.00	0
155	155.9847044	12	0.00	0
155	155.9847044	12	0.00	0
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.07	11.32702467
155	155.9847044	12	0.00	0
155	155.9847044	12	0.00	0
156	156.1752866	12	0.00	0
156	156.1752866	12	0.00	0
156	156.1752866	12	0.00	0
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.07	11.34086403
156	156.1752866	12	0.00	0
156	156.1752866	12	0.00	0
157	156.3600417	12	0.00	0
157	156.3600417	12	0.00	0
157	156.3600417	12	0.00	0
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.07	11.35428026
157	156.3600417	12	0.00	0
157	156.3600417	12	0.00	0
158	156.5389697	12	0.00	0
158	156.5389697	12	0.00	0
158	156.5389697	12	0.00	0
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.07	11.36727334
158	156.5389697	12	0.00	0
158	156.5389697	12	0.00	0
159	156.712756	12	0.00	0
159	156.712756	12	0.00	0
159	156.712756	12	0.00	0
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.07	11.37989305
159	156.712756	12	0.00	0
159	156.712756	12	0.00	0
160	156.8814007	12	0.00	0
160	156.8814007	12	0.00	0
160	156.8814007	12	0.00	0
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.07	11.39213939
160	156.8814007	12	0.00	0
160	156.8814007	12	0.00	0
161	157.0449038	12	0.00	0
161	157.0449038	12	0.00	0
161	157.0449038	12	0.00	0
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.07	11.40401237
161	157.0449038	12	0.00	0
161	157.0449038	12	0.00	0
162	157.2036081	12	0.00	0
162	157.2036081	12	0.00	0
162	157.2036081	12	0.00	0
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.07	11.41553689
162	157.2036081	12	0.00	0
162	157.2036081	12	0.00	0
163	157.3575135	12	0.00	0
163	157.3575135	12	0.00	0
163	157.3575135	12	0.00	0
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.07	11.42671292
163	157.3575135	12	0.00	0
163	157.3575135	12	0.00	0
164	157.5066201	12	0.00	0
164	157.5066201	12	0.00	0
164	157.5066201	12	0.00	0
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.07	11.43754048
164	157.5066201	12	0.00	0
164	157.5066201	12	0.00	0
165	157.6512707	12	0.00	0
165	157.6512707	12	0.00	0
165	157.6512707	12	0.00	0
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.07	11.44804447
165	157.6512707	12	0.00	0
165	157.6512707	12	0.00	0
166	157.7918079	12	0.00	0
166	157.7918079	12	0.00	0
166	157.7918079	12	0.00	0
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.07	11.45824975
166	157.7918079	12	0.00	0
166	157.7918079	12	0.00	0
167	157.9278891	12	0.00	0
167	157.9278891	12	0.00	0
167	157.9278891	12	0.00	0
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.07	11.46813146
167	157.9278891	12	0.00	0
167	157.9278891	12	0.00	0
168	158.0601998	12	0.00	0
168	158.0601998	12	0.00	0
168	158.0601998	12	0.00	0
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.07	11.47773937
168	158.0601998	12	0.00	0
168	158.0601998	12	0.00	0
169	158.1883972	12	0.00	0
169	158.1883972	12	0.00	0
169	158.1883972	12	0.00	0
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.07	11.48704858
169	158.1883972	12	0.00	0
169	158.1883972	12	0.00	0
170	158.3124813	12	0.00	0
170	158.3124813	12	0.00	0
170	158.3124813	12	0.00	0
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.07	11.4960591
170	158.3124813	12	0.00	0
170	158.3124813	12	0.00	0
171	158.4331377	12	0.00	0
171	158.4331377	12	0.00	0
171	158.4331377	12	0.00	0
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.07	11.50482072
171	158.4331377	12	0.00	0
171	158.4331377	12	0.00	0
172	158.5500236	12	0.00	0
172	158.5500236	12	0.00	0
172	158.5500236	12	0.00	0
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.07	11.51330853
172	158.5500236	12	0.00	0
172	158.5500236	12	0.00	0
173	158.6634817	12	0.00	0
173	158.6634817	12	0.00	0
173	158.6634817	12	0.00	0
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.07	11.52154744
173	158.6634817	12	0.00	0
173	158.6634817	12	0.00	0
174	158.7735121	12	0.00	0
174	158.7735121	12	0.00	0
174	158.7735121	12	0.00	0
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.07	11.52953743
174	158.7735121	12	0.00	0
174	158.7735121	12	0.00	0
175	158.8804575	12	0.00	0
175	158.8804575	12	0.00	0
175	158.8804575	12	0.00	0
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.07	11.53730341
175	158.8804575	12	0.00	0
175	158.8804575	12	0.00	0
176	158.9839752	12	0.00	0
176	158.9839752	12	0.00	0
176	158.9839752	12	0.00	0
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.07	11.54482047
176	158.9839752	12	0.00	0
176	158.9839752	12	0.00	0
177	159.0844079	12	0.00	0
177	159.0844079	12	0.00	0
177	159.0844079	12	0.00	0
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.07	11.55211352
177	159.0844079	12	0.00	0
177	159.0844079	12	0.00	0
178	159.1817557	12	0.00	0
178	159.1817557	12	0.00	0
178	159.1817557	12	0.00	0
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.07	11.55918255
178	159.1817557	12	0.00	0
178	159.1817557	12	0.00	0
179	159.2763613	12	0.00	0
179	159.2763613	12	0.00	0
179	159.2763613	12	0.00	0
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.07	11.56605246
179	159.2763613	12	0.00	0
179	159.2763613	12	0.00	0
180	159.3678819	12	0.00	0
180	159.3678819	12	0.00	0
180	159.3678819	12	0.00	0
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.07	11.57269834
180	159.3678819	12	0.00	0
180	159.3678819	12	0.00	0
181	159.4570031	12	0.00	0
181	159.4570031	12	0.00	0
181	159.4570031	12	0.00	0
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.07	11.57916999
181	159.4570031	12	0.00	0
181	159.4570031	12	0.00	0
182	159.5430393	12	0.00	0
182	159.5430393	12	0.00	0
182	159.5430393	12	0.00	0
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.07	11.58541761
182	159.5430393	12	0.00	0
182	159.5430393	12	0.00	0
183	159.6266761	12	0.00	0
183	159.6266761	12	0.00	0
183	159.6266761	12	0.00	0
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.07	11.591491
183	159.6266761	12	0.00	0
183	159.6266761	12	0.00	0
184	159.7079135	12	0.00	0
184	159.7079135	12	0.00	0
184	159.7079135	12	0.00	0
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.07	11.59739016
184	159.7079135	12	0.00	0
184	159.7079135	12	0.00	0
185	159.7867515	12	0.00	0
185	159.7867515	12	0.00	0
185	159.7867515	12	0.00	0
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.07	11.60311508
185	159.7867515	12	0.00	0
185	159.7867515	12	0.00	0
186	159.86319	12	0.00	0
186	159.86319	12	0.00	0
186	159.86319	12	0.00	0
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.07	11.60866576
186	159.86319	12	0.00	0
186	159.86319	12	0.00	0
187	159.9372292	12	0.00	0
187	159.9372292	12	0.00	0
187	159.9372292	12	0.00	0
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.07	11.61404221
187	159.9372292	12	0.00	0
187	159.9372292	12	0.00	0
188	160.0088689	12	0.00	0
188	160.0088689	12	0.00	0
188	160.0088689	12	0.00	0
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.07	11.61924441
188	160.0088689	12	0.00	0
188	160.0088689	12	0.00	0
189	160.0787947	12	0.00	0
189	160.0787947	12	0.00	0
189	160.0787947	12	0.00	0
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.07	11.62432216
189	160.0787947	12	0.00	0
189	160.0787947	12	0.00	0
190	160.1463212	12	0.00	0
190	160.1463212	12	0.00	0
190	160.1463212	12	0.00	0
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.07	11.62922568
190	160.1463212	12	0.00	0
