"Peat_amount"	"Layer"	"Year"	"DPM_pool_accummulated_SOC"	"RPM_pool_accummulated_SOC"	"BIO_pool_accummulated_SOC"	"HUM_pool_accummulated_SOC"	"Total_SOC_accummulated"	"SOC_stock_with_accummulation"
"Mean"	"F"	189	0.0188545023333333	2.22189261933333	0.103170531666667	3.12435943008333	5.46827708333333	40.7026675383333
"Minus50"	"F"	189	0.0134153885833333	1.72804788	0.0879342679166667	3.63887954675	5.46827708333333	27.6944067833333
"Plus50"	"F"	189	0.02216228975	2.498227448	0.111434858333333	2.83645248733333	5.46827708333333	53.7109297716667
"Mean"	"H"	189	0.368960309833333	42.0408706433333	2.00883571833333	31.1989812466667	75.6176479166667	291.107392283333
"Minus50"	"H"	189	0.299383689	36.4990345658333	1.92360960733333	36.895620055	75.6176479166667	193.903275016667
"Plus50"	"H"	189	0.40912506	44.7894657875	2.04922166683333	28.3698354016667	75.6176479166667	388.311609
"Mean"	"F"	190	0.0189822154166667	2.23785848625	0.103869271416667	3.13641711016667	5.49712708333333	40.7865750141667
"Minus50"	"F"	190	0.013520831	1.74104949933333	0.0885310841666667	3.65402566875	5.49712708333333	27.7338104108333
"Plus50"	"F"	190	0.0222996696666667	2.515480099	0.112177843416667	2.84716947125	5.49712708333333	53.8393411108333
"Mean"	"H"	190	0.371208603	42.3166301541667	2.02095434341667	31.3078048166667	76.0165979166667	291.929552725
"Minus50"	"H"	190	0.301582202583333	36.7613112016667	1.93582617866667	37.0178783341667	76.0165979166667	194.388770575
"Plus50"	"H"	190	0.411390436416667	45.06985195	2.06130669916667	28.4740488308333	76.0165979166667	389.470435158333
"Mean"	"F"	191	0.0191097714166667	2.25381950791667	0.104568050666667	3.14847975341667	5.52597708333333	40.8698182208333
"Minus50"	"F"	191	0.0136262634166667	1.75406198091667	0.0891285099166667	3.66916032933333	5.52597708333333	27.7729270925
"Plus50"	"F"	191	0.0224368135	2.532719005	0.112920548916667	2.857900716	5.52597708333333	53.9667108541667
"Mean"	"H"	191	0.373453119	42.5922270058333	2.03307062008333	31.4167971733333	76.4155479166667	292.746417533333
"Minus50"	"H"	191	0.303779813416667	37.0237708075	1.948053668	37.1399436266667	76.4155479166667	194.871949375
"Plus50"	"H"	191	0.413651021666667	45.3499491725	2.07338489633333	28.5785628266667	76.4155479166667	390.620986825
"Mean"	"F"	192	0.01923717175	2.26977545466667	0.105266854416667	3.16054760241667	5.55482708333333	40.9524119816667
"Minus50"	"F"	192	0.013731686	1.76708504008333	0.0897265295833333	3.68428382775	5.55482708333333	27.8117639425
"Plus50"	"F"	192	0.0225737234166667	2.54994400166667	0.113662961583333	2.86864639658333	5.55482708333333	54.0930615383333
"Mean"	"H"	192	0.375693903583333	42.8676586691667	2.04518434533333	31.525961	76.8144979166667	293.558100066667
"Minus50"	"H"	192	0.305976543666667	37.2864090016667	1.96029183058333	37.2618205408333	76.8144979166667	195.3528653
"Plus50"	"H"	192	0.41590687325	45.6297560275	2.08545608408333	28.6833789325	76.8144979166667	391.763436808333
"Mean"	"F"	193	0.01936441875	2.28572610525	0.105965668	3.17262089133333	5.58367708333333	41.0343703716667
"Minus50"	"F"	193	0.013837099	1.78011840091667	0.0903251283333333	3.69939645508333	5.58367708333333	27.850327715
"Plus50"	"F"	193	0.0227104018333333	2.5671549315	0.1144050685	2.87940668141667	5.58367708333333	54.21841456
"Mean"	"H"	193	0.377931002833333	43.1429227141667	2.05729532158333	31.6352988783333	77.2134479166667	294.36470835
"Minus50"	"H"	193	0.308172417583333	37.5492215166667	1.97254042666667	37.3835135558333	77.2134479166667	195.831569625
"Plus50"	"H"	193	0.4181580485	45.9092711625	2.09752009391667	28.7884986125	77.2134479166667	392.8979499
"Mean"	"F"	194	0.01949151275	2.3016712455	0.1066644775	3.18469984741667	5.61252708333333	41.1157060016667
"Minus50"	"F"	194	0.0139425026666667	1.79316179416667	0.0909242918333333	3.71449849475	5.61252708333333	27.8886244308333
"Plus50"	"F"	194	0.02284685075	2.5843516445	0.11514685725	2.89018173075	5.61252708333333	54.3427891133333
"Mean"	"H"	194	0.380164459666667	43.4180167966667	2.06940335666667	31.7448133033333	77.6123979166667	295.166340158333
"Minus50"	"H"	194	0.31036745575	37.812204195	1.98479922183333	37.5050270441667	77.6123979166667	196.3081086
"Plus50"	"H"	194	0.420404601416667	46.1884933008333	2.109576763	28.89392325	77.6123979166667	394.0246753
"Mean"	"F"	195	0.0196184554166667	2.31761066825	0.107363269583333	3.19678469008333	5.64137708333333	41.19643289
"Minus50"	"F"	195	0.0140478969166667	1.8062149575	0.09152400575	3.72959022308333	5.64137708333333	27.9266608283333
"Plus50"	"F"	195	0.0229830723333333	2.60153399591667	0.115888315833333	2.90097169916667	5.64137708333333	54.4662065025
"Mean"	"H"	195	0.38239431675	43.69293866	2.08150826441667	31.8545066766667	78.0113479166667	295.963103075
"Minus50"	"H"	195	0.312561678916667	38.0753529966667	1.99706798791667	37.6263652525	78.0113479166667	196.782533483333
"Plus50"	"H"	195	0.422646584916667	46.4674212366667	2.12162593416667	28.9996541616667	78.0113479166667	395.143777083333
"Mean"	"F"	196	0.0197452483333333	2.333544174	0.108062030416667	3.20887563066667	5.67022708333333	41.276564275
"Minus50"	"F"	196	0.0141532821666667	1.8192776355	0.0921242566666667	3.74467190891667	5.67022708333333	27.9644432625
"Plus50"	"F"	196	0.0231190691666667	2.61870184841667	0.116629432666667	2.91177673333333	5.67022708333333	54.5886868491667
"Mean"	"H"	196	0.384620617833333	43.9676861366667	2.09360986366667	31.9643813	78.4102979166667	296.755099375
"Minus50"	"H"	196	0.314755110166667	38.338663985	2.00934650075	37.7475323216667	78.4102979166667	197.2548929
"Plus50"	"H"	196	0.424884053833333	46.7460538316667	2.13366745383333	29.1056925775	78.4102979166667	396.255411058333
"Mean"	"F"	197	0.01987189225	2.34947156958333	0.10876074775	3.22097287375	5.69907708333333	41.3561120266667
"Minus50"	"F"	197	0.0142586584166667	1.83234958016667	0.0927250305	3.759743814	5.69907708333333	28.0019774058333
"Plus50"	"F"	197	0.0232548428333333	2.63585507008333	0.117370196083333	2.92259697425	5.69907708333333	54.7102482208333
"Mean"	"H"	197	0.386843403166667	44.2422571391667	2.1057079785	32.0744393958333	78.8092479166667	297.542421491667
"Minus50"	"H"	197	0.316947768916667	38.6021333275	2.02163454208333	37.8685322783333	78.8092479166667	197.725230641667
"Plus50"	"H"	197	0.427117058083333	47.0243900183333	2.14570117466667	29.2120396641667	78.8092479166667	397.359718383333
"Mean"	"F"	198	0.0199983890833333	2.36539266858333	0.109459408666667	3.23307661683333	5.72792708333333	41.4350893991667
"Minus50"	"F"	198	0.0143640260833333	1.84543054916667	0.09332631475	3.77480619333333	5.72792708333333	28.0392696383333
"Plus50"	"F"	198	0.02339039575	2.65299353533333	0.118110596083333	2.93343255641667	5.72792708333333	54.8309107441667
"Mean"	"H"	198	0.389062713083333	44.5166496658333	2.11780243783333	32.1846831025	79.2081979166667	298.325171775
"Minus50"	"H"	198	0.319139675583333	38.8657572958333	2.03393189841667	37.9893690475	79.2081979166667	198.193595475
"Plus50"	"H"	198	0.429345648416667	47.302428795	2.15772695433333	29.3186965175	79.2081979166667	398.45685485
"Mean"	"F"	199	0.0201247399166667	2.38130729133333	0.110158001333333	3.245187051	5.75677708333333	41.5135089508333
"Minus50"	"F"	199	0.0144693850833333	1.85852030708333	0.0939280965	3.78985929458333	5.75677708333333	28.0763259891667
"Plus50"	"F"	199	0.0235257295833333	2.67011712416667	0.11885062125	2.94428360808333	5.75677708333333	54.9506935091667
"Mean"	"H"	199	0.391278588583333	44.790861785	2.12989307591667	32.2951144691667	79.6071479166667	299.10344755
"Minus50"	"H"	199	0.3213308515	39.1295322583333	2.04623836108333	38.1100464458333	79.6071479166667	198.660033858333
"Plus50"	"H"	199	0.431569875416667	47.5801692216667	2.16974465416667	29.4256641658333	79.6071479166667	399.546968783333
