Peat_amount	Year	Month	Layer	DPM_pool_accummulated_SOC	RPM_pool_accummulated_SOC	BIO_pool_accummulated_SOC	HUM_pool_accummulated_SOC	Total_SOC_accummulated	SOC_stock_with_accummulation
Mean	167	12	H	0.319542563	36.06716994	1.747665494	28.889222	67.0236	271.5933142
Mean	168	1	H	0.319717268	36.09036509	1.748677255	28.89808622	67.05684583	271.430076
Mean	168	2	H	0.319886286	36.11355723	1.749690245	28.90695791	67.09009167	271.2792808
Mean	168	3	H	0.32004975	36.13674621	1.750704451	28.91583709	67.1233375	271.1281456
Mean	168	4	H	0.320237805	36.15994688	1.75171513	28.92468352	67.15658333	271.8452934
Mean	168	5	H	0.320445177	36.18315693	1.75272296	28.9335041	67.18982917	272.4504816
Mean	168	6	H	0.320663259	36.20637243	1.753729055	28.94231026	67.223075	272.8661917
Mean	168	7	H	0.320881646	36.22958811	1.754734783	28.95111629	67.25632083	273.0416503
Mean	168	8	H	0.321094209	36.25279983	1.755740983	28.95993165	67.28956667	273.057725
Mean	168	9	H	0.321302491	36.27600736	1.756747478	28.96875517	67.3228125	273.0930111
Mean	168	10	H	0.321513748	36.29921514	1.757753295	28.97757615	67.35605833	273.3084896
Mean	168	11	H	0.321704622	36.32241258	1.758762246	28.98642472	67.38930417	272.8182299
Mean	168	12	H	0.321885247	36.34560452	1.759773018	28.99528721	67.42255	272.5584752
Mean	169	1	H	0.322059576	36.36879326	1.760785092	29.00415791	67.45579583	272.3948258
Mean	169	2	H	0.322228228	36.39197898	1.761798391	29.01303607	67.48904167	272.2436482
Mean	169	3	H	0.32239134	36.41516152	1.762812903	29.02192174	67.5222875	272.0921282
Mean	169	4	H	0.32257899	36.43835573	1.763823893	29.03077472	67.55553333	272.8094934
Mean	169	5	H	0.322785915	36.46155929	1.764832039	29.03960192	67.58877917	273.4146369
Mean	169	6	H	0.32300353	36.48476825	1.765838449	29.04841477	67.622025	273.8298593
Mean	169	7	H	0.323221449	36.50797734	1.766844489	29.05722756	67.65527083	274.0042676
Mean	169	8	H	0.323433557	36.53118239	1.767850995	29.06604973	67.68851667	274.0189168
Mean	169	9	H	0.323641395	36.55438319	1.768857792	29.07488012	67.7217625	274.0528236
Mean	169	10	H	0.323852203	36.57758418	1.769863909	29.08370804	67.75500833	274.2673564
Mean	169	11	H	0.32404267	36.60077479	1.770873151	29.09256355	67.78825417	273.775935
Mean	169	12	H	0.32422291	36.62395988	1.771884209	29.101433	67.8215	273.5155531
Mean	170	1	H	0.324396867	36.64714175	1.772896566	29.11031065	67.85474583	273.3515019
Mean	170	2	H	0.32456516	36.67032059	1.773910144	29.11919577	67.88799167	273.1999508
Mean	170	3	H	0.324727924	36.69349624	1.774924932	29.12808841	67.9212375	273.048055
Mean	170	4	H	0.324915174	36.71668354	1.775936203	29.13694842	67.95448333	273.7656256
Mean	170	5	H	0.32512166	36.73988015	1.776944632	29.14578273	67.98772917	274.3707187
Mean	170	6	H	0.325338812	36.76308212	1.777951328	29.15460274	68.020975	274.7854579
Mean	170	7	H	0.32555627	36.78628417	1.77895765	29.16342275	68.05422083	274.9588334
Mean	170	8	H	0.32576793	36.8094821	1.779964433	29.1722522	68.08746667	274.9720833
Mean	170	9	H	0.32597533	36.83267573	1.780971502	29.18108994	68.1207125	275.0046362
Mean	170	10	H	0.326185694	36.85586949	1.781977889	29.18992526	68.15395833	275.2182386
Mean	170	11	H	0.32637576	36.87905283	1.782987393	29.19878818	68.18720417	274.7256825
Mean	170	12	H	0.326555621	36.90223063	1.783998707	29.20766504	68.22045	274.4646878
Mean	171	1	H	0.326729211	36.92540519	1.785011317	29.21655012	68.25369583	274.3002442
Mean	171	2	H	0.326897149	36.9485767	1.786025145	29.22544267	68.28694167	274.1483281
Mean	171	3	H	0.327059569	36.97174501	1.787040179	29.23434274	68.3201875	273.9960652
Mean	171	4	H	0.327246425	36.99492496	1.788051702	29.24321025	68.35343333	274.7138332
Mean	171	5	H	0.327452477	37.01811418	1.789060386	29.25205212	68.38667917	275.3188738
Mean	171	6	H	0.327669174	37.04130874	1.790067338	29.26087975	68.419925	275.7331376
Mean	171	7	H	0.327886177	37.06450331	1.791073912	29.26970744	68.45317083	275.9055011
Mean	171	8	H	0.328097395	37.0876937	1.792080943	29.27854463	68.48641667	275.9173807
Mean	171	9	H	0.328304363	37.11087972	1.793088256	29.28739016	68.5196625	275.9486076
Mean	171	10	H	0.328514289	37.13406582	1.794094883	29.29623334	68.55290833	276.1612976
Mean	171	11	H	0.328703961	37.15724146	1.79510462	29.30510412	68.58615417	275.6676329
Mean	171	12	H	0.328883447	37.18041154	1.796116162	29.31398885	68.6194	275.4060396
Mean	172	1	H	0.329056676	37.20357837	1.797128996	29.32288179	68.65264583	275.2412126
Mean	172	2	H	0.329224264	37.22674213	1.798143045	29.33178223	68.68589167	275.0889401
Mean	172	3	H	0.329386346	37.24990268	1.799158296	29.34069018	68.7191375	274.9363184
Mean	172	4	H	0.329572813	37.27307484	1.800170042	29.34956564	68.75238333	275.6542734
Mean	172	5	H	0.329778437	37.29625626	1.801178953	29.35841552	68.78562917	276.2592569
Mean	172	6	H	0.329994685	37.31944298	1.802186131	29.36725121	68.818875	276.6730507
Mean	172	7	H	0.330211239	37.34262965	1.80319293	29.37608702	68.85212083	276.8444197
Mean	172	8	H	0.330422022	37.36581208	1.804200181	29.38493239	68.88536667	276.854955
Mean	172	9	H	0.330628563	37.38899007	1.805207708	29.39378615	68.9186125	276.8848809
Mean	172	10	H	0.330838059	37.41216811	1.806214548	29.40263762	68.95185833	277.096674
Mean	172	11	H	0.33102734	37.43533564	1.807224489	29.4115167	68.98510417	276.6019266
Mean	172	12	H	0.331206457	37.45849758	1.808236231	29.42040973	69.01835	276.3397486
Mean	173	1	H	0.33137933	37.48165626	1.809249261	29.42931098	69.05159583	276.1745471
Mean	173	2	H	0.331546573	37.50481186	1.810263503	29.43821973	69.08484167	276.0219262
Mean	173	3	H	0.331708321	37.52796423	1.811278944	29.44713601	69.1180875	275.8689542
Mean	173	4	H	0.331894405	37.55112819	1.812290884	29.45601985	69.15133333	276.5870875
Mean	173	5	H	0.332099607	37.5743014	1.813299994	29.46487816	69.18457917	277.192011
Mean	173	6	H	0.332315412	37.59747987	1.814307372	29.47372235	69.217825	277.6053414
Mean	173	7	H	0.332531524	37.62065824	1.815314367	29.4825667	69.25107083	277.7757349
Mean	173	8	H	0.332741876	37.64383231	1.816321809	29.49142067	69.28431667	277.784953
Mean	173	9	H	0.332947997	37.66700188	1.817329524	29.5002831	69.3175625	277.8136039
Mean	173	10	H	0.333157068	37.69017144	1.818336549	29.50914327	69.35080833	278.0245167
Mean	173	11	H	0.333345965	37.71333046	1.819346667	29.51803107	69.38405417	277.5287116
Mean	173	12	H	0.333524718	37.73648388	1.820358581	29.52693282	69.4173	277.2659624
Mean	174	1	H	0.333697238	37.759634	1.82137178	29.53584281	69.45054583	277.100395
Mean	174	2	H	0.333864142	37.78278104	1.822386187	29.5447603	69.48379167	276.947434
Mean	174	3	H	0.33402556	37.80592483	1.82340179	29.55368532	69.5170375	276.7941196
Mean	174	4	H	0.334211266	37.82908021	1.824413898	29.56257796	69.55028333	277.5124225
Mean	174	5	H	0.334416052	37.85224481	1.825423179	29.57144513	69.58352917	278.1172827
Mean	174	6	H	0.334631421	37.87541463	1.826430729	29.58029822	69.616775	278.5301558
Mean	174	7	H	0.334847096	37.89858431	1.827437894	29.58915153	69.65002083	278.6995918
Mean	174	8	H	0.335057025	37.92174963	1.828445501	29.59801452	69.68326667	278.7075187
Mean	174	9	H	0.335262731	37.94491039	1.829453375	29.606886	69.7165125	278.7349195
Mean	174	10	H	0.335471382	37.96807109	1.830460559	29.6157553	69.74975833	278.9449679
Mean	174	11	H	0.3356599	37.99122122	1.831470827	29.62465222	69.78300417	278.4481297
Mean	174	12	H	0.335838294	38.01436572	1.832482887	29.6335631	69.81625	278.1848227
Mean	175	1	H	0.336010468	38.03750691	1.833496228	29.64248223	69.84949583	278.018898
Mean	175	2	H	0.336177035	38.06064499	1.834510773	29.65140887	69.88274167	277.8656046
Mean	175	3	H	0.336338129	38.08377982	1.835526512	29.66034304	69.9159875	277.7119559
Mean	175	4	H	0.336523462	38.10692622	1.836538761	29.66924489	69.94923333	278.4304213
Mean	175	5	H	0.336727838	38.13008183	1.837548187	29.67812131	69.98247917	279.0352165
Mean	175	6	H	0.336942776	38.15324263	1.838555882	29.68698371	70.015725	279.4476399
Mean	175	7	H	0.337158021	38.17640324	1.83956319	29.69584638	70.04897083	279.6161375
Mean	175	8	H	0.337367531	38.19955943	1.840570935	29.70471877	70.08221667	279.6228
Mean	175	9	H	0.337572829	38.222711	1.841578944	29.71359972	70.1154625	279.6489767
Mean	175	10	H	0.337781067	38.24586248	1.84258626	29.72247853	70.14870833	279.8581775
Mean	175	11	H	0.33796921	38.26900334	1.843596652	29.73138497	70.18195417	279.3603303
Mean	175	12	H	0.33814725	38.29213854	1.844608831	29.74030538	70.2152	279.0964783
Mean	176	1	H	0.338319082	38.31527043	1.845622288	29.74923404	70.24844583	278.9302046
Mean	176	2	H	0.338485319	38.33839919	1.846636946	29.75817021	70.28169167	278.7765866
Mean	176	3	H	0.338646092	38.36152468	1.847652794	29.76711394	70.3149375	278.6226112
Mean	176	4	H	0.338831058	38.38466174	1.848665158	29.77602538	70.34818333	279.3412298
Mean	176	5	H	0.339035028	38.40780799	1.849674703	29.78491145	70.38142917	279.9459559
Mean	176	6	H	0.339249542	38.4309594	1.850682518	29.79378354	70.414675	280.3579345
Mean	176	7	H	0.339464362	38.45411057	1.851689943	29.80265596	70.44792083	280.5255103
Mean	176	8	H	0.339673461	38.47725726	1.852697801	29.81153814	70.48116667	280.5309325
Mean	176	9	H	0.339878355	38.50039929	1.853705918	29.82042893	70.5144125	280.5559081
Mean	176	10	H	0.340086185	38.52354118	1.854713341	29.82931763	70.54765833	280.7642758
Mean	176	11	H	0.340273959	38.54667241	1.855723832	29.83823397	70.58090417	280.2654433
Mean	176	12	H	0.340451649	38.56979796	1.856736105	29.84716428	70.61415	280.0010591
Mean	177	1	H	0.340623144	38.59292018	1.857749652	29.85610286	70.64739583	279.8344444
Mean	177	2	H	0.340789054	38.61603926	1.858764398	29.86504896	70.68064167	279.6805094
Mean	177	3	H	0.340949512	38.63915505	1.85978033	29.87400261	70.7138875	279.526215
Mean	177	4	H	0.341134114	38.6622824	1.860792784	29.88292403	70.74713333	280.2449791
Mean	177	5	H	0.341337685	38.68541894	1.861802422	29.89182012	70.78037917	280.849634
Mean	177	6	H	0.34155178	38.70856061	1.862810331	29.90070228	70.813625	281.2611743
Mean	177	7	H	0.341766181	38.73170199	1.863817849	29.90958482	70.84687083	281.4278459
Mean	177	8	H	0.341974873	38.75483884	1.864825794	29.91847716	70.88011667	281.4320529
Mean	177	9	H	0.342179369	38.77797097	1.865833995	29.92737817	70.9133625	281.4558518
Mean	177	10	H	0.342386796	38.80110292	1.866841499	29.93627712	70.94660833	281.6634019
Mean	177	11	H	0.342574207	38.82422417	1.867852064	29.94520373	70.97985417	281.163607
Mean	177	12	H	0.342751552	38.84733972	1.868864407	29.95414432	71.0131	280.898703
Mean	178	1	H	0.342922714	38.87045192	1.86987802	29.96309318	71.04634583	280.7317554
Mean	178	2	H	0.343088302	38.89356097	1.870892829	29.97204957	71.07959167	280.5775107
Mean	178	3	H	0.343248447	38.91666671	1.871908821	29.98101352	71.1128375	280.4229048
Mean	178	4	H	0.343432692	38.93978402	1.87292134	29.98994528	71.14608333	281.1418068
Mean	178	5	H	0.343635869	38.96291049	1.873931047	29.99885176	71.17932917	281.7463877
Mean	178	6	H	0.34384955	38.98604207	1.874939026	30.00774435	71.212575	282.1574957
Mean	178	7	H	0.344063538	39.00917332	1.875946611	30.01663736	71.24582083	282.3232799
Mean	178	8	H	0.344271828	39.03229999	1.87695462	30.02554023	71.27906667	282.326296
Mean	178	9	H	0.344475932	39.05542189	1.87796288	30.0344518	71.3123125	282.3489414
Mean	178	10	H	0.344682962	39.07854356	1.878970442	30.04336137	71.34555833	282.5556888
Mean	178	11	H	0.344870013	39.1016545	1.879981057	30.0522986	71.37880417	282.0549542
Mean	178	12	H	0.345047018	39.12475972	1.880993444	30.06124982	71.41205	281.7895427
Mean	179	1	H	0.345217851	39.14786156	1.8820071	30.07020932	71.44529583	281.6222699
Mean	179	2	H	0.345383121	39.17096024	1.883021947	30.07917636	71.47854167	281.4677228
Mean	179	3	H	0.345542959	39.1940556	1.884037974	30.08815097	71.5117875	281.3128126
Mean	179	4	H	0.345726849	39.21716252	1.885050535	30.09709343	71.54503333	282.0318465
Mean	179	5	H	0.345929638	39.2402786	1.886060286	30.10601064	71.57827917	282.6363524
Mean	179	6	H	0.346142911	39.26339976	1.887068312	30.11491401	71.611525	283.0470356
Mean	179	7	H	0.346356492	39.28652056	1.888075941	30.12381784	71.64477083	283.2119506
Mean	179	8	H	0.346564386	39.30963671	1.88908399	30.13273158	71.67801667	283.2138008
Mean	179	9	H	0.346768102	39.33274804	1.890092285	30.14165407	71.7112625	283.2353169
Mean	179	10	H	0.34697474	39.35585912	1.891099881	30.15057459	71.74450833	283.4412777
Mean	179	11	H	0.347161436	39.37895942	1.892110522	30.15952279	71.77775417	282.9396254
Mean	179	12	H	0.347338106	39.40205398	1.893122932	30.16848499	71.811	282.6737181
Mean	180	1	H	0.347508615	39.42514514	1.894136605	30.17745547	71.84424583	282.5061277
Mean	180	2	H	0.347673571	39.44823313	1.895151468	30.1864335	71.87749167	282.3512854
Mean	180	3	H	0.347833105	39.47131778	1.896167508	30.19541911	71.9107375	282.196078
Mean	180	4	H	0.348016648	39.49441399	1.897180085	30.20437261	71.94398333	282.9152355
Mean	180	5	H	0.348219053	39.51751936	1.898189859	30.2133009	71.97722917	283.5196631
Mean	180	6	H	0.348431923	39.54062978	1.899197908	30.22221539	72.010475	283.9299262
Mean	180	7	H	0.348645101	39.5637398	1.900205558	30.23113038	72.04372083	284.0939873
Mean	180	8	H	0.348852604	39.58684512	1.901213622	30.24005532	72.07696667	284.0946941
Mean	180	9	H	0.349055938	39.60994558	1.90222193	30.24898905	72.1102125	284.1151025
Mean	180	10	H	0.349262189	39.63304574	1.903229538	30.25792086	72.14345833	284.3202902
Mean	180	11	H	0.349448535	39.65613509	1.904240182	30.26688036	72.17670417	283.8177418
Mean	180	12	H	0.349624873	39.67921867	1.90525259	30.27585387	72.20995	283.5513505
Mean	181	1	H	0.349795062	39.70229884	1.906266259	30.28483567	72.24319583	283.38345
Mean	181	2	H	0.349959709	39.72537582	1.907281115	30.29382502	72.27644167	283.2283193
Mean	181	3	H	0.350118944	39.74844945	1.908297144	30.30282196	72.3096875	283.0728217
Mean	181	4	H	0.350302142	39.77153464	1.909309717	30.31178683	72.34293333	283.7920985
Mean	181	5	H	0.350504168	39.79462898	1.910319489	30.32072653	72.37617917	284.3964481
Mean	181	6	H	0.350716642	39.81772836	1.911327538	30.32965246	72.409425	284.8062997
Mean	181	7	H	0.350929423	39.84082729	1.912335186	30.33857894	72.44267083	284.9695255
Mean	181	8	H	0.35113654	39.86392147	1.913343244	30.34751541	72.47591667	284.9691141
Mean	181	9	H	0.351339497	39.88701075	1.914351543	30.35646071	72.5091625	284.9884393
Mean	181	10	H	0.351545366	39.9100997	1.915359139	30.36540412	72.54240833	285.1928704
Mean	181	11	H	0.351731367	39.93317779	1.916369764	30.37437524	72.57565417	284.6894468
Mean	181	12	H	0.351907378	39.95625009	1.917382149	30.38336038	72.6089	284.4225828
Mean	182	1	H	0.352077252	39.97931897	1.918395792	30.39235382	72.64214583	284.2543795
Mean	182	2	H	0.352241593	40.00238464	1.919410617	30.40135482	72.67539167	284.0989671
Mean	182	3	H	0.352400532	40.02544694	1.920426613	30.41036341	72.7086375	283.9431861
Mean	182	4	H	0.352583391	40.04852082	1.921439159	30.41933997	72.74188333	284.6625734
Mean	182	5	H	0.352785044	40.07160383	1.922448909	30.42829139	72.77512917	285.2668411
Mean	182	6	H	0.352997125	40.09469186	1.923456935	30.43722908	72.808375	285.6762849
Mean	182	7	H	0.353209514	40.1177794	1.924464559	30.44616736	72.84162083	285.8386893
Mean	182	8	H	0.35341625	40.14086216	1.92547259	30.45511566	72.87486667	285.8371805
Mean	182	9	H	0.353618835	40.16393997	1.926480857	30.46407284	72.9081125	285.8554422
Mean	182	10	H	0.353824327	40.18701741	1.92748842	30.47302818	72.94135833	286.059129
Mean	182	11	H	0.354009987	40.21008395	1.928499004	30.48201122	72.97460417	285.554851
Mean	182	12	H	0.354185675	40.23314468	1.929511344	30.4910083	73.00785	285.2875255
Mean	183	1	H	0.354355237	40.25620197	1.930524938	30.50001369	73.04109583	285.1190265
Mean	183	2	H	0.354519276	40.27925604	1.931539713	30.50902664	73.07434167	284.9633391
Mean	183	3	H	0.354677923	40.30230672	1.932555655	30.5180472	73.1075875	284.8072814
Mean	183	4	H	0.354860447	40.32536898	1.933568152	30.52703575	73.14083333	285.5267745
Mean	183	5	H	0.355061731	40.34844037	1.934577857	30.53599921	73.17407917	286.13096
Mean	183	6	H	0.355273425	40.37151677	1.93558584	30.54494896	73.207325	286.5400036
Mean	183	7	H	0.355485428	40.39459265	1.936593419	30.55389934	73.24057083	286.7016039
Mean	183	8	H	0.355691788	40.41766369	1.9376014	30.56285979	73.27381667	286.6990213
Mean	183	9	H	0.355894005	40.44072974	1.938609613	30.57182915	73.3070625	286.7162425
Mean	183	10	H	0.356099125	40.46379539	1.939617122	30.5807967	73.34030833	286.9192002
Mean	183	11	H	0.356284448	40.4868501	1.940627645	30.58979197	73.37355417	286.4140881
Mean	183	12	H	0.356459818	40.50989898	1.941639919	30.59880129	73.4068	286.1463118
Mean	184	1	H	0.356629072	40.5329444	1.942653444	30.60781892	73.44004583	285.9775241
Mean	184	2	H	0.356792813	40.55598658	1.943668146	30.61684413	73.47329167	285.8215682
Mean	184	3	H	0.356951172	40.57902536	1.944684013	30.62587696	73.5065375	285.6652402
Mean	184	4	H	0.357133365	40.60207573	1.94569644	30.6348778	73.53978333	286.3848341
Mean	184	5	H	0.357334285	40.62513522	1.946706079	30.64385358	73.57302917	286.9889368
Mean	184	6	H	0.357545597	40.64819971	1.947713998	30.65281569	73.606275	287.397587
Mean	184	7	H	0.357757218	40.67126364	1.948721511	30.66177846	73.63952083	287.5583996
Mean	184	8	H	0.357963207	40.69432269	1.949729422	30.67075134	73.67276667	287.5547661
Mean	184	9	H	0.358165061	40.7173767	1.950737562	30.67973317	73.7060125	287.5709686
Mean	184	10	H	0.358369814	40.7404303	1.951744995	30.68871323	73.73925833	287.773212
Mean	184	11	H	0.358554806	40.76347291	1.952755436	30.69772102	73.77250417	287.2672852
Mean	184	12	H	0.358729861	40.78650965	1.953767623	30.70674286	73.80575	286.9990689
Mean	185	1	H	0.358898811	40.80954293	1.954781058	30.71577303	73.83899583	286.8299992
Mean	185	2	H	0.359062258	40.83257295	1.955795667	30.72481079	73.87224167	286.6737811
Mean	185	3	H	0.359220333	40.85559956	1.956811438	30.73385617	73.9054875	286.5171892
Mean	185	4	H	0.359402199	40.87863776	1.957823776	30.7428696	73.93873333	287.2368786
Mean	185	5	H	0.35960276	40.9016851	1.958833328	30.75185798	73.97197917	287.8408975
Mean	185	6	H	0.359813695	40.9247374	1.959841163	30.76083274	74.005225	288.2491608
Mean	185	7	H	0.360024939	40.94778912	1.960848589	30.76980818	74.03847083	288.4092014
Mean	185	8	H	0.360230562	40.97083592	1.961856409	30.77879378	74.07171667	288.4045388
Mean	185	9	H	0.360432058	40.99387763	1.962864455	30.78778836	74.1049625	288.4197439
Mean	185	10	H	0.360636448	41.0169189	1.963871794	30.79678119	74.13820833	288.6212868
Mean	185	11	H	0.360821112	41.03994914	1.964882133	30.80580178	74.17145417	288.1145647
Mean	185	12	H	0.360995857	41.0629735	1.965894213	30.81483643	74.2047	287.8459186
Mean	186	1	H	0.361164507	41.08599438	1.966907538	30.82387941	74.23794583	287.6765737
Mean	186	2	H	0.361327664	41.10901197	1.967922034	30.83292999	74.27119167	287.5200995
Mean	186	3	H	0.361485458	41.13202615	1.96893769	30.8419882	74.3044375	287.36325
Mean	186	4	H	0.361667002	41.15505192	1.969949917	30.85101449	74.33768333	288.0830294
Mean	186	5	H	0.361867208	41.17808683	1.970959364	30.86001576	74.37092917	288.6869633
Mean	186	6	H	0.362077771	41.2011267	1.971967094	30.86900344	74.404175	289.0948457
Mean	186	7	H	0.362288643	41.22416595	1.972974413	30.87799183	74.43742083	289.2541293
Mean	186	8	H	0.362493904	41.24720023	1.973982124	30.88699041	74.47066667	289.2484588
Mean	186	9	H	0.362695047	41.27022939	1.974990056	30.895998	74.5039125	289.2626869
Mean	186	10	H	0.362899079	41.29325808	1.975997281	30.90500389	74.53715833	289.4635428
Mean	186	11	H	0.363083419	41.31627571	1.977007497	30.91403754	74.57040417	288.9560441
Mean	186	12	H	0.363257858	41.33928742	1.978019451	30.92308527	74.60365	288.6869785
Mean	187	1	H	0.363426212	41.36229564	1.979032647	30.93214134	74.63689583	288.5173647
Mean	187	2	H	0.363589083	41.38530056	1.980047011	30.94120501	74.67014167	288.3606405
Mean	187	3	H	0.363746599	41.40830205	1.981062532	30.95027632	74.7033875	288.2035394
Mean	187	4	H	0.363927825	41.43131514	1.982074629	30.95931574	74.73663333	288.9234032
Mean	187	5	H	0.364127681	41.45433738	1.983083951	30.96833016	74.76987917	289.5272507
Mean	187	6	H	0.364337876	41.47736456	1.984091557	30.97733101	74.803125	289.9347576
Mean	187	7	H	0.364548381	41.50039109	1.985098751	30.98633262	74.83637083	290.0932989
Mean	187	8	H	0.364753285	41.52341261	1.986106332	30.99534444	74.86961667	290.0866409
Mean	187	9	H	0.364954078	41.54642898	1.987114133	31.00436531	74.9028625	290.0999117
Mean	187	10	H	0.365157757	41.56944484	1.988121223	31.01338451	74.93610833	290.3000934
Mean	187	11	H	0.365341777	41.5924496	1.989131299	31.02243149	74.96935417	289.7918366
Mean	187	12	H	0.365515913	41.61544843	1.990143108	31.03149255	75.0026	289.5223614
Mean	188	1	H	0.365683975	41.63844374	1.991156156	31.04056196	75.03584583	289.3524852
Mean	188	2	H	0.365846562	41.66143575	1.992170369	31.04963899	75.06909167	289.1955169
Mean	188	3	H	0.366003805	41.6844243	1.993185735	31.05872366	75.1023375	289.0381701
Mean	188	4	H	0.366184716	41.70742447	1.994197685	31.06777646	75.13558333	289.7581125
Mean	188	5	H	0.366384226	41.73043379	1.995206862	31.07680429	75.16882917	290.3618719
Mean	188	6	H	0.366594059	41.75344804	1.996214326	31.08581858	75.202075	290.7690086
Mean	188	7	H	0.3668042	41.77646161	1.997221375	31.09483365	75.23532083	290.9268213
Mean	188	8	H	0.367008751	41.79947014	1.998228809	31.10385897	75.26856667	290.9191957
Mean	188	9	H	0.367209199	41.82247347	1.999236458	31.11289337	75.3018125	290.9315283
Mean	188	10	H	0.367412529	41.84547628	2.000243397	31.12192613	75.33505833	291.1310482
Mean	188	11	H	0.367596234	41.86846794	2.001253313	31.13098668	75.36830417	290.6220513
Mean	188	12	H	0.36777007	41.89145364	2.002264959	31.14006133	75.40155	290.3521763
Mean	189	1	H	0.367937843	41.91443582	2.00327784	31.14914434	75.43479583	290.1820439
Mean	189	2	H	0.368100151	41.93741467	2.004291884	31.15823497	75.46804167	290.0248373
Mean	189	3	H	0.368257123	41.96039005	2.005307078	31.16733325	75.5012875	289.8672507
Mean	189	4	H	0.368437723	41.98337706	2.006318861	31.17639968	75.53453333	290.5872698
Mean	189	5	H	0.368636892	42.00637323	2.007327876	31.18544117	75.56777917	291.190943
Mean	189	6	H	0.368846366	42.02937432	2.008335179	31.19446914	75.601025	291.5977181
Mean	189	7	H	0.369056149	42.0523747	2.009342066	31.20349792	75.63427083	291.7548195
Mean	189	8	H	0.369260352	42.07537	2.010349334	31.21253698	75.66751667	291.7462488
Mean	189	9	H	0.369460459	42.09836007	2.011356814	31.22158516	75.7007625	291.7576651
Mean	189	10	H	0.369663445	42.12134959	2.012363582	31.23063171	75.73400833	291.9565386
Mean	189	11	H	0.369846837	42.14432793	2.013373321	31.23970608	75.76725417	291.4468191
Mean	189	12	H	0.370020378	42.16730028	2.014384785	31.24879456	75.8005	291.1765535
Mean	190	1	H	0.370187866	42.19026909	2.015397482	31.2578914	75.83374583	291.006171
Mean	190	2	H	0.370349898	42.21323456	2.016411339	31.26699587	75.86699167	290.8487317
Mean	190	3	H	0.370506603	42.23619654	2.017426343	31.27610802	75.9002375	290.6909109
Mean	190	4	H	0.370686897	42.25917017	2.018437942	31.28518832	75.93348333	291.4110003
Mean	190	5	H	0.370885728	42.28215296	2.019446777	31.2942437	75.96672917	292.014585
Mean	190	6	H	0.371094848	42.30514067	2.0204539	31.30328558	75.999975	292.4210027
Mean	190	7	H	0.371304277	42.32812764	2.021460608	31.31232831	76.03322083	292.5774052
Mean	190	8	H	0.371508137	42.35110949	2.022467692	31.32138134	76.06646667	292.5679077
Mean	190	9	H	0.371707907	42.37408608	2.023474985	31.33044353	76.0997125	292.5784251
Mean	190	10	H	0.371910552	42.3970621	2.024481566	31.33950412	76.13295833	292.7766632
Mean	190	11	H	0.372093637	42.42002688	2.025491111	31.34859254	76.16620417	292.2662383
Mean	190	12	H	0.372266886	42.44298567	2.026502376	31.35769507	76.19945	291.9955916
Mean	191	1	H	0.372434092	42.46594089	2.027514871	31.36680598	76.23269583	291.8249648
Mean	191	2	H	0.372595851	42.48889276	2.028528523	31.37592454	76.26594167	291.6672983
Mean	191	3	H	0.372752293	42.51184112	2.02954332	31.38505077	76.2991875	291.5092489
Mean	191	4	H	0.372932283	42.53480116	2.030554717	31.39414518	76.33243333	292.2294044
Mean	191	5	H	0.373130781	42.55777035	2.031563354	31.40321468	76.36567917	292.8329001
Mean	191	6	H	0.373339551	42.58074446	2.032570282	31.41227071	76.398925	293.2389662
Mean	191	7	H	0.37354863	42.60371781	2.033576792	31.4213276	76.43217083	293.3946839
Mean	191	8	H	0.37375215	42.626686	2.034583676	31.43039484	76.46541667	293.3842789
Mean	191	9	H	0.373951588	42.64964889	2.035590765	31.43947126	76.4986625	293.3939162
Mean	191	10	H	0.374153896	42.67261119	2.036597142	31.44854611	76.53190833	293.5915315
Mean	191	11	H	0.374336676	42.69556222	2.037606475	31.4576488	76.56515417	293.080418
Mean	191	12	H	0.374509637	42.71850722	2.038617524	31.46676561	76.5984	292.8093992
Mean	192	1	H	0.374676565	42.74144865	2.039629801	31.47589082	76.63164583	292.638534
Mean	192	2	H	0.374838055	42.7643867	2.040643231	31.48502368	76.66489167	292.4806457
Mean	192	3	H	0.374994235	42.78732124	2.041657804	31.49416422	76.6981375	292.3223732
Mean	192	4	H	0.375173927	42.81026747	2.042668982	31.50327296	76.73138333	293.0425922
Mean	192	5	H	0.375372095	42.83322286	2.043677405	31.51235681	76.76462917	293.6459999
Mean	192	6	H	0.37558052	42.85618316	2.044684121	31.5214272	76.797875	294.051722
Mean	192	7	H	0.375789254	42.87914268	2.045690417	31.53049849	76.83112083	294.2067701
Mean	192	8	H	0.375992438	42.902097	2.046697083	31.53958014	76.86436667	294.1954782
Mean	192	9	H	0.376191548	42.92504599	2.047703952	31.54867101	76.8976125	294.2042553
Mean	192	10	H	0.376393524	42.94799437	2.048710107	31.55776033	76.93085833	294.4012613
Mean	192	11	H	0.376576003	42.97093144	2.049719212	31.56687751	76.96410417	293.8894755
Mean	192	12	H	0.376748679	42.99386247	2.050730029	31.57600883	76.99735	293.6180934
Mean	193	1	H	0.376915332	43.01678989	2.051742071	31.58514854	77.03059583	293.4469954
Mean	193	2	H	0.377076556	43.03971393	2.052755263	31.59429592	77.06384167	293.2888906
Mean	193	3	H	0.377232479	43.06263444	2.053769596	31.60345099	77.0970875	293.1304001
